name	clade
A/duck/Korea/H0088/2014|EPI_ISL_408966|A_/_H5N8||2014-01-23	2.3.4.4c
A/duck/Korea/H0266/2014|EPI_ISL_408581|A_/_H5N8||2014-01-29	2.3.4.4c
A/duck/Korea/H0537/2014|EPI_ISL_408623|A_/_H5N8||2014-02-15	2.3.4.4c
A/duck/Korea/H2131/2015|EPI_ISL_408835|A_/_H5N8||2015-01-19	2.3.4.4c
A/gadwall/Korea/H2209/2015|EPI_ISL_408845|A_/_H5N8||2015-01-23	2.3.4.4c
A/Eurasian_wigeon/Korea/H2210/2015|EPI_ISL_408846|A_/_H5N8||2015-01-23	2.3.4.4c
A/wild_bird/Korea/H2291/2015|EPI_ISL_234336|A_/_H5N8||2015-01-30	2.3.4.4c
A/mallard/Korea/H1924-6/2014|EPI_ISL_174398|A_/_H5N8||2014-12-01	2.3.4.4c
A/duck/Chiba/26-372-48/2014|EPI_ISL_168024|A_/_H5N8||2014-11-18	2.3.4.4c
A/duck/Chiba/26-372-61/2014|EPI_ISL_168025|A_/_H5N8||2014-11-18	2.3.4.4c
A/environment/Kagoshima/KU-ngr-H/2014|EPI_ISL_169429|A_/_H5N8||2014-12-01	2.3.4.4c
A/broiler_duck/Korea/H2194/2015|EPI_ISL_234332|A_/_H5N8||2015-01-22	2.3.4.4c
A/duck/Korea/H2230/2015|EPI_ISL_408848|A_/_H5N8||2015-01-26	2.3.4.4c
A/duck/Korea/H2263/2015|EPI_ISL_408852|A_/_H5N8||2015-01-28	2.3.4.4c
A/Mallard/Republic_of_Georgia/1/2015|EPI_ISL_413225|A_/_H5N8||2015-01-10	2.3.4.4c
A/Chicken/Netherlands/14015526/2014|EPI_ISL_167905|A_/_H5N8||2014-11-14	2.3.4.4c
A/chicken/Netherlands/14015531/2014|EPI_ISL_168075|A_/_H5N8||2014-11-15	2.3.4.4c
A/eurasian_wigeon/Netherlands/emc-1/2014|EPI_ISL_169280|A_/_H5N8||2014-11-24	2.3.4.4c
A/eurasian_wigeon/Netherlands/1/2014|EPI_ISL_181093|A_/_H5N8||2014-11-24	2.3.4.4c
A/domestic_duck/Hungary/7341/2015|EPI_ISL_177584|A_/_H5N8||2015-02-23	2.3.4.4c
A/chicken/Netherlands/emc-3/2014|EPI_ISL_169282|A_/_H5N8||2014-11-21	2.3.4.4c
A/chicken/Netherlands/emc-3/2014|EPI_ISL_181095|A_/_H5N8||2014-11-21	2.3.4.4c
A/chicken/Netherlands/14015766/2014|EPI_ISL_174349|A_/_H5N8||2014-11-19	2.3.4.4c
A/eurasian_wigeon/Netherlands/1/2015|EPI_ISL_177649|A_/_H5N8||2015-02-25	2.3.4.4c
A/eurasian_wigeon/Netherlands/1/2015|EPI_ISL_179542|A_/_H5N8||2015-02-25	2.3.4.4c
A/turkey/Germany-MV/R2472/2014|EPI_ISL_167140|A_/_H5N8||2014-11-04	2.3.4.4c
recombinant_A/turkey/Germany-MV/AR2487/2014|EPI_ISL_486441|A_/_H5N8||2014-01-01	2.3.4.4c
A/turkey/Germany/AR2485-86-L00899/2014|EPI_ISL_169273|A_/_H5N8||2014-11-04	2.3.4.4c
A/gull/Germany-NI/R45/2015|EPI_ISL_206773|A_/_H5N8||2014-12-01	2.3.4.4c
A/duck/England/36254/14|EPI_ISL_167904|A_/_H5N8||2014-11-14	2.3.4.4c
A/Duck/England/1279/2014|EPI_ISL_331223|A_/_H5N8||2014-11-16	2.3.4.4c
A/eurasian_wigeon/Netherlands/emc-1/2014|EPI_ISL_168746|A_/_H5N8||2014-11-24	2.3.4.4c
A/Mallard/Republic_of_Georgia/2/2015|EPI_ISL_413226|A_/_H5N8||2015-01-19	2.3.4.4c
A/turkey/Italy/14VIR7898-10/2014|EPI_ISL_169350|A_/_H5N8||2014-12-15	2.3.4.4c
A/Chicken/Netherlands/14015824/2014|EPI_ISL_174350|A_/_H5N8||2014-11-20	2.3.4.4c
A/duck/Netherlands/14015989/2014|EPI_ISL_174351|A_/_H5N8||2014-11-21	2.3.4.4c
A/eurasian_wigeon/Netherlands/emc-2/2014|EPI_ISL_169281|A_/_H5N8||2014-11-24	2.3.4.4c
A/eurasian_wigeon/Netherlands/2/2014|EPI_ISL_181094|A_/_H5N8||2014-11-24	2.3.4.4c
A/eurasian_wigeon/Netherlands/emc-2/2014|EPI_ISL_168747|A_/_H5N8||2014-11-24	2.3.4.4c
A/turkey/Germany/AR3382-L00937/2014|EPI_ISL_198663|A_/_H5N8||2014-12-15	2.3.4.4c
A/chicken/Germany-MV/R153/2015|EPI_ISL_170184|A_/_H5N8||2015-01-01	2.3.4.4c
A/turkey/Germany/AR3390-L00939/2014|EPI_ISL_198665|A_/_H5N8||2014-12-15	2.3.4.4c
A/domestic_duck/Germany-NI/R3468/2014|EPI_ISL_169632|A_/_H5N8||2014-12-18	2.3.4.4c
A/ibis/Germany-MV/R44/2015|EPI_ISL_172815|A_/_H5N8||2015-01-01	2.3.4.4c
A/chicken/Netherlands/14016437/2014|EPI_ISL_174352|A_/_H5N8||2014-11-29	2.3.4.4c
A/stork/Germany-MV/R24/2015|EPI_ISL_169851|A_/_H5N8||2014-12-01	2.3.4.4c
A/scarlet_ibis/Germany/AR44-L01279/2015|EPI_ISL_191765|A_/_H5N8||2015-01-01	2.3.4.4c
A/MuteSwan/Sweden/SVA150311KU0277/SZ502/2015|EPI_ISL_175534|A_/_H5N8||2015-02-20	2.3.4.4c
A/MuteSwan/Sweden/SVA150313KU0141/SZ543/2015|EPI_ISL_175535|A_/_H5N8||2015-03-05	2.3.4.4c
A/duck/England/36038/14|EPI_ISL_168696|A_/_H5N8||2014-11-14	2.3.4.4c
A/duck/England/36226/14|EPI_ISL_168697|A_/_H5N8||2014-11-14	2.3.4.4c
A/wigeon/Sakha/1/2014|EPI_ISL_169427|A_/_H5N8||2014-09-25	2.3.4.4c
A/duck/Korea/H0551/2014|EPI_ISL_408627|A_/_H5N8||2014-02-16	2.3.4.4c
A/duck/Korea/H0582/2014|EPI_ISL_408636|A_/_H5N8||2014-02-18	2.3.4.4c
A/environment/Korea/H0591/2014|EPI_ISL_408641|A_/_H5N8||2014-02-18	2.3.4.4c
A/duck/Korea/H1056/2014|EPI_ISL_408745|A_/_H5N8||2014-03-15	2.3.4.4c
A/breeder_chicken/Korea/H0818/2014|EPI_ISL_174354|A_/_H5N8||2014-03-02	2.3.4.4c
A/broiler_duck/Korea/H0651/2014|EPI_ISL_174355|A_/_H5N8||2014-02-20	2.3.4.4c
A/duck/Korea/H0646/2014|EPI_ISL_408664|A_/_H5N8||2014-02-20	2.3.4.4c
A/duck/Korea/H0268/2014|EPI_ISL_408582|A_/_H5N8||2014-01-29	2.3.4.4c
A/duck/Korea/H0763/2014|EPI_ISL_408696|A_/_H5N8||2014-02-26	2.3.4.4c
A/chicken/Korea/H0905/2014|EPI_ISL_408727|A_/_H5N8||2014-03-07	2.3.4.4c
A/great_egret/Korea/H0912/2014|EPI_ISL_408728|A_/_H5N8||2014-03-07	2.3.4.4c
A/duck/Korea/H1041/2014|EPI_ISL_408744|A_/_H5N8||2014-03-14	2.3.4.4c
A/duck/Korea/H0652/2014|EPI_ISL_408673|A_/_H5N8||2014-02-20	2.3.4.4c
A/duck/Korea/H1267/2014|EPI_ISL_408764|A_/_H5N8||2014-04-11	2.3.4.4c
A/chicken/Korea/H1289/2014|EPI_ISL_408766|A_/_H5N8||2014-04-18	2.3.4.4c
A/duck/Korea/H1275/2014|EPI_ISL_408765|A_/_H5N8||2014-04-14	2.3.4.4c
A/Baikal_teal/Korea/H96/2014|EPI_ISL_171704|A_/_H5N8||2014-01-23	2.3.4.4c
A/duck/Korea/H2465/2015|EPI_ISL_408907|A_/_H5N8||2015-03-03	2.3.4.4c
A/chicken/Korea/H2596/2015|EPI_ISL_408938|A_/_H5N8||2015-04-18	2.3.4.4c
A/duck/Korea/H2391/2015|EPI_ISL_408878|A_/_H5N8||2015-02-22	2.3.4.4c
A/korean_native_chicken/Korea/H2598/2015|EPI_ISL_234349|A_/_H5N8||2015-04-22	2.3.4.4c
A/chicken/Korea/H2599/2015|EPI_ISL_408940|A_/_H5N8||2015-04-22	2.3.4.4c
A/broiler_duck/Korea/H2405/2015|EPI_ISL_234342|A_/_H5N8||2015-02-24	2.3.4.4c
A/duck/Korea/H2442/2015|EPI_ISL_408896|A_/_H5N8||2015-03-02	2.3.4.4c
A/duck/Korea/H2410/2015|EPI_ISL_408889|A_/_H5N8||2015-02-24	2.3.4.4c
A/chicken/Korea/H2600/2015|EPI_ISL_408941|A_/_H5N8||2015-04-27	2.3.4.4c
A/duck/Korea/H2455/2015|EPI_ISL_408903|A_/_H5N8||2015-03-02	2.3.4.4c
A/duck/Korea/H2459/2015|EPI_ISL_408904|A_/_H5N8||2015-03-03	2.3.4.4c
A/chicken/Korea/H2519/2015|EPI_ISL_408922|A_/_H5N8||2015-03-15	2.3.4.4c
A/duck/Korea/H2529/2015|EPI_ISL_408923|A_/_H5N8||2015-03-20	2.3.4.4c
A/broiler_duck/Korea/H2400/2015|EPI_ISL_234341|A_/_H5N8||2015-02-23	2.3.4.4c
A/broiler_duck/Korea/H2531/2015|EPI_ISL_234345|A_/_H5N8||2015-03-20	2.3.4.4c
A/duck/Korea/H2394/2015|EPI_ISL_408881|A_/_H5N8||2015-02-23	2.3.4.4c
A/duck/Korea/H2399/2015|EPI_ISL_408884|A_/_H5N8||2015-02-23	2.3.4.4c
A/duck/Korea/H2401/2015|EPI_ISL_408886|A_/_H5N8||2015-02-23	2.3.4.4c
A/duck/Korea/H2402/2015|EPI_ISL_408887|A_/_H5N8||2015-02-23	2.3.4.4c
A/duck/Korea/H2411/2015|EPI_ISL_408890|A_/_H5N8||2015-02-24	2.3.4.4c
A/duck/Korea/H2412/2015|EPI_ISL_408891|A_/_H5N8||2015-02-24	2.3.4.4c
A/duck/Korea/H2445/2015|EPI_ISL_408898|A_/_H5N8||2015-03-02	2.3.4.4c
A/duck/Korea/H2469/2015|EPI_ISL_408910|A_/_H5N8||2015-03-03	2.3.4.4c
A/duck/Korea/H2504/2015|EPI_ISL_408918|A_/_H5N8||2015-03-11	2.3.4.4c
A/duck/Korea/H2441/2015|EPI_ISL_408895|A_/_H5N8||2015-03-02	2.3.4.4c
A/duck/Korea/H2467/2015|EPI_ISL_408909|A_/_H5N8||2015-03-03	2.3.4.4c
A/duck/Korea/H2462/2015|EPI_ISL_408906|A_/_H5N8||2015-03-03	2.3.4.4c
A/breeder_chicken/Korea/H2496/2015|EPI_ISL_234343|A_/_H5N8||2015-03-10	2.3.4.4c
A/chicken/Korea/H2497/2015|EPI_ISL_408917|A_/_H5N8||2015-03-10	2.3.4.4c
A/chicken/Korea/H2513/2015|EPI_ISL_408919|A_/_H5N8||2015-03-12	2.3.4.4c
A/environment/Korea/H2081/2015|EPI_ISL_408821|A_/_H5N8||2015-01-08	2.3.4.4c
A/duck/Korea/H1764/2014|EPI_ISL_408797|A_/_H5N8||2014-10-13	2.3.4.4c
A/duck/Korea/H1798/2014|EPI_ISL_408800|A_/_H5N8||2014-10-25	2.3.4.4c
A/Korean_native_chicken/Korea/H2028/2014|EPI_ISL_408812|A_/_H5N8||2014-12-27	2.3.4.4c
A/Korean_native_chicken/Korea/H2031/2014|EPI_ISL_408813|A_/_H5N8||2014-12-27	2.3.4.4c
A/Korean_native_chicken/Korea/H2036/2014|EPI_ISL_408816|A_/_H5N8||2014-12-27	2.3.4.4c
A/Korean_native_chicken/Korea/H2037/2014|EPI_ISL_408817|A_/_H5N8||2014-12-27	2.3.4.4c
A/duck/Korea/H2075/2015|EPI_ISL_408820|A_/_H5N8||2015-01-06	2.3.4.4c
A/broiler_duck/Korea/H1839/2014|EPI_ISL_174390|A_/_H5N8||2014-11-07	2.3.4.4c
A/Korean_native_chicken/Korea/H1964/2014|EPI_ISL_408811|A_/_H5N8||2014-12-12	2.3.4.4c
A/Korean_native_chicken/Korea/LBM367/2014|EPI_ISL_243043|A_/_H5N8||2014-12-23	2.3.4.4c
A/broiler_duck/Korea/H1840/2014|EPI_ISL_174391|A_/_H5N8||2014-11-07	2.3.4.4c
A/broiler_duck/Korea/H1864/2014|EPI_ISL_174393|A_/_H5N8||2014-11-15	2.3.4.4c
A/duck/Korea/H1880/2014|EPI_ISL_408809|A_/_H5N8||2014-11-19	2.3.4.4c
A/duck/Korea/H1813/2014|EPI_ISL_408804|A_/_H5N8||2014-10-30	2.3.4.4c
A/Korean_native_chicken/Korea/LBM288/2014|EPI_ISL_243042|A_/_H5N8||2014-09-27	2.3.4.4c
A/broiler_duck/Korea/H2116/2015|EPI_ISL_234331|A_/_H5N8||2015-01-17	2.3.4.4c
A/duck/Korea/H2118/2015|EPI_ISL_408832|A_/_H5N8||2015-01-18	2.3.4.4c
A/spot_billed_duck/Korea/H2126/2015|EPI_ISL_408834|A_/_H5N8||2015-01-19	2.3.4.4c
A/duck/Korea/H2161/2015|EPI_ISL_408838|A_/_H5N8||2015-01-20	2.3.4.4c
A/broiler_duck/Korea/H2606/2015|EPI_ISL_234350|A_/_H5N8||2015-04-30	2.3.4.4c
A/duck/Korea/H2148/2015|EPI_ISL_408837|A_/_H5N8||2015-01-19	2.3.4.4c
A/broiler_duck/Korea/H1803/2014|EPI_ISL_174389|A_/_H5N8||2014-10-27	2.3.4.4c
A/breeder_duck/Korea/H2086/2015|EPI_ISL_234329|A_/_H5N8||2015-01-11	2.3.4.4c
A/duck/Korea/H1765/2014|EPI_ISL_408798|A_/_H5N8||2014-10-13	2.3.4.4c
A/duck/Korea/H1780/2014|EPI_ISL_408799|A_/_H5N8||2014-10-17	2.3.4.4c
A/Korean_native_chicken/Korea/H2039/2014|EPI_ISL_408819|A_/_H5N8||2014-12-27	2.3.4.4c
A/goose/Korea/H2095/2015|EPI_ISL_408825|A_/_H5N8||2015-01-13	2.3.4.4c
A/chicken/Korea/H2103/2015|EPI_ISL_408828|A_/_H5N8||2015-01-14	2.3.4.4c
A/duck/Korea/H2104/2015|EPI_ISL_408829|A_/_H5N8||2015-01-15	2.3.4.4c
A/grey_heron/Korea/H2119/2015|EPI_ISL_408833|A_/_H5N8||2015-01-19	2.3.4.4c
A/Korean_native_chicken/Korea/H1903/2014|EPI_ISL_174394|A_/_H5N8||2014-11-24	2.3.4.4c
A/duck/Korea/H1806/2014|EPI_ISL_408803|A_/_H5N8||2014-10-28	2.3.4.4c
A/broiler_duck/Korea/H1733/2014|EPI_ISL_174381|A_/_H5N8||2014-09-25	2.3.4.4c
A/duck/Korea/H1760/2014|EPI_ISL_408796|A_/_H5N8||2014-10-07	2.3.4.4c
A/broiler_duck/Korea/H1763/2014|EPI_ISL_174388|A_/_H5N8||2014-10-11	2.3.4.4c
A/duck/Korea/H1757/2014|EPI_ISL_408794|A_/_H5N8||2014-10-06	2.3.4.4c
A/duck/Korea/H1759/2014|EPI_ISL_408795|A_/_H5N8||2014-10-07	2.3.4.4c
A/broiler_duck/Korea/H1734/2014|EPI_ISL_174382|A_/_H5N8||2014-09-25	2.3.4.4c
A/broiler_duck/Korea/H1745/2014|EPI_ISL_174384|A_/_H5N8||2014-09-30	2.3.4.4c
A/duck/Korea/H1736/2014|EPI_ISL_408786|A_/_H5N8||2014-09-25	2.3.4.4c
A/broiler_duck/Korea/H1731/2014|EPI_ISL_174380|A_/_H5N8||2014-09-24	2.3.4.4c
A/broiler_duck/Korea/H1739/2014|EPI_ISL_174383|A_/_H5N8||2014-09-25	2.3.4.4c
A/breeder_duck/Korea/H1752/2014|EPI_ISL_174386|A_/_H5N8||2014-10-02	2.3.4.4c
A/broiler_duck/Korea/H1755/2014|EPI_ISL_174387|A_/_H5N8||2014-10-05	2.3.4.4c
A/Korean_native_chicken/Korea/LBM287/2014|EPI_ISL_243041|A_/_H5N8||2014-09-27	2.3.4.4c
A/duck/Korea/H1763/2014|EPI_ISL_408971|A_/_H5N8||2014-10-11	2.3.4.4c
A/broiler_duck/Korea/H2826/2015|EPI_ISL_234358|A_/_H5N8||2015-09-14	2.3.4.4c
A/broiler_duck/Korea/H2910/2015|EPI_ISL_234362|A_/_H5N8||2015-09-26	2.3.4.4c
A/broiler_duck/Korea/H3078/2015|EPI_ISL_234363|A_/_H5N8||2015-10-19	2.3.4.4c
A/broiler_duck/Korea/H3092/2015|EPI_ISL_234364|A_/_H5N8||2015-10-20	2.3.4.4c
A/broiler_duck/Korea/H3093/2015|EPI_ISL_234365|A_/_H5N8||2015-10-23	2.3.4.4c
A/broiler_duck/Korea/H3302/2015|EPI_ISL_234370|A_/_H5N8||2015-11-15	2.3.4.4c
A/environment/Korea/H2833/2015|EPI_ISL_408955|A_/_H5N8||2015-09-19	2.3.4.4c
A/broiler_duck/Korea/H3301/2015|EPI_ISL_234369|A_/_H5N8||2015-11-15	2.3.4.4c
A/broiler_duck/Korea/H3104/2015|EPI_ISL_234367|A_/_H5N8||2015-10-28	2.3.4.4c
A/broiler_duck/Korea/H3098/2015|EPI_ISL_234366|A_/_H5N8||2015-10-26	2.3.4.4c
A/broiler_duck/Korea/H3298/2015|EPI_ISL_234368|A_/_H5N8||2015-11-13	2.3.4.4c
A/duck/Korea/H3105/2015|EPI_ISL_408962|A_/_H5N8||2015-10-28	2.3.4.4c
A/broiler_duck/Korea/H2827/2015|EPI_ISL_234359|A_/_H5N8||2015-09-14	2.3.4.4c
A/mallard/Korea/H2891/2015|EPI_ISL_234361|A_/_H5N8||2015-09-20	2.3.4.4c
A/broiler_duck/Korea/LBM334/2015|EPI_ISL_234360|A_/_H5N8||2015-09-17	2.3.4.4c
A/breeder_duck/Korea/H2675/2015|EPI_ISL_234357|A_/_H5N8||2015-06-11	2.3.4.4c
A/duck/Korea/H2629/2015|EPI_ISL_408947|A_/_H5N8||2015-05-24	2.3.4.4c
A/duck/Korea/H2631/2015|EPI_ISL_408948|A_/_H5N8||2015-05-26	2.3.4.4c
A/broiler_duck/Korea/H2618/2015|EPI_ISL_234351|A_/_H5N8||2015-05-13	2.3.4.4c
A/broildr_duck/Korea/H2637/2015|EPI_ISL_234354|A_/_H5N8||2015-05-28	2.3.4.4c
A/broiler_duck/Korea/H2641/2015|EPI_ISL_234355|A_/_H5N8||2015-05-29	2.3.4.4c
A/broiler_duck/Korea/H2649/2015|EPI_ISL_234356|A_/_H5N8||2015-06-05	2.3.4.4c
A/duck/Korea/H2613/2015|EPI_ISL_408943|A_/_H5N8||2015-05-12	2.3.4.4c
A/Korean_native_chicken/Korea/H1847/2014|EPI_ISL_174392|A_/_H5N8||2014-11-12	2.3.4.4c
A/Korean_native_chicken/Korea/LBM282/2014|EPI_ISL_243040|A_/_H5N8||2014-09-26	2.3.4.4c
A/broiler_duck/Korea/H1683/2014|EPI_ISL_174375|A_/_H5N8||2014-07-25	2.3.4.4c
A/broiler_duck/Korea/H1685/2014|EPI_ISL_174376|A_/_H5N8||2014-07-28	2.3.4.4c
A/Korean_native_chicken/Korea/H1687/2014|EPI_ISL_174377|A_/_H5N8||2014-07-28	2.3.4.4c
A/duck/Korea/H1742/2014|EPI_ISL_408789|A_/_H5N8||2014-09-30	2.3.4.4c
A/goose/Korea/H1689/2014|EPI_ISL_174378|A_/_H5N8||2014-07-29	2.3.4.4c
A/broiler_duck/Korea/LBM281/2014|EPI_ISL_243039|A_/_H5N8||2014-07-26	2.3.4.4c
A/goose/Korea/H1698/2014|EPI_ISL_174379|A_/_H5N8||2014-07-31	2.3.4.4c
A/duck/Korea/H1740/2014|EPI_ISL_408788|A_/_H5N8||2014-09-25	2.3.4.4c
A/domestic_mallard/Korea/LBM176/2014|EPI_ISL_243038|A_/_H5N8||2014-07-26	2.3.4.4c
A/Korean_native_chicken/Korea/H1747/2014|EPI_ISL_174385|A_/_H5N8||2014-10-01	2.3.4.4c
A/duck/Korea/H1750/2014|EPI_ISL_408970|A_/_H5N8||2014-10-01	2.3.4.4c
A/Korean_native_chicken/Korea/H1804/2014|EPI_ISL_408802|A_/_H5N8||2014-10-28	2.3.4.4c
A/broiler_duck/Korea/H1582/2014|EPI_ISL_174373|A_/_H5N8||2014-06-25	2.3.4.4c
A/duck/Korea/H1592/2014|EPI_ISL_408969|A_/_H5N8||2014-06-25	2.3.4.4c
A/breeder_duck/Korea/H1596/2014|EPI_ISL_174374|A_/_H5N8||2014-06-26	2.3.4.4c
A/broiler_duck/Korea/H1414/2014|EPI_ISL_174369|A_/_H5N8||2014-05-20	2.3.4.4c
A/duck/Korea/H1597/2014|EPI_ISL_408779|A_/_H5N8||2014-06-26	2.3.4.4c
A/broiler_duck/Korea/H1556/2014|EPI_ISL_174372|A_/_H5N8||2014-06-16	2.3.4.4c
A/broiler_duck/Korea/H1413/2014|EPI_ISL_174368|A_/_H5N8||2014-05-20	2.3.4.4c
A/duck/Korea/H1613/2014|EPI_ISL_408780|A_/_H5N8||2014-06-27	2.3.4.4c
A/breeder_duck/Korea/H1343/2014|EPI_ISL_174365|A_/_H5N8||2014-05-04	2.3.4.4c
A/chicken/Korea/H1230/2014|EPI_ISL_408763|A_/_H5N8||2014-04-06	2.3.4.4c
A/duck/Korea/H0882/2014|EPI_ISL_408719|A_/_H5N8||2014-03-06	2.3.4.4c
A/chicken/Korea/H0891/2014|EPI_ISL_408723|A_/_H5N8||2014-03-07	2.3.4.4c
A/chicken/Korea/H0898/2014|EPI_ISL_408725|A_/_H5N8||2014-03-07	2.3.4.4c
A/bean_goose/Korea/H0924/2014|EPI_ISL_408729|A_/_H5N8||2014-03-09	2.3.4.4c
A/duck/Korea/H0958/2014|EPI_ISL_408735|A_/_H5N8||2014-03-10	2.3.4.4c
A/duck/Korea/H1067/2014|EPI_ISL_408747|A_/_H5N8||2014-03-17	2.3.4.4c
A/duck/Korea/H1112/2014|EPI_ISL_408752|A_/_H5N8||2014-03-20	2.3.4.4c
A/duck/Korea/H1219/2014|EPI_ISL_408761|A_/_H5N8||2014-04-02	2.3.4.4c
A/duck/Korea/H1173/2014|EPI_ISL_408757|A_/_H5N8||2014-03-26	2.3.4.4c
A/broiler_duck/Korea/H0959/2014|EPI_ISL_174357|A_/_H5N8||2014-03-10	2.3.4.4c
A/duck/Korea/H0901/2014|EPI_ISL_408726|A_/_H5N8||2014-03-07	2.3.4.4c
A/duck/Korea/H1174/2014|EPI_ISL_408758|A_/_H5N8||2014-03-26	2.3.4.4c
A/duck/Korea/H1111/2014|EPI_ISL_408751|A_/_H5N8||2014-03-20	2.3.4.4c
A/chicken/Korea/H1152/2014|EPI_ISL_408755|A_/_H5N8||2014-03-25	2.3.4.4c
A/Korean_native_chicken/Korea/H1299/2014|EPI_ISL_174364|A_/_H5N8||2014-04-23	2.3.4.4c
A/chicken/Korea/H0422/2014|EPI_ISL_408601|A_/_H5N8||2014-02-07	2.3.4.4c
A/duck/Korea/H0488/2014|EPI_ISL_408612|A_/_H5N8||2014-02-11	2.3.4.4c
A/duck/Korea/H0513/2014|EPI_ISL_408616|A_/_H5N8||2014-02-13	2.3.4.4c
A/duck/Korea/H0535/2014|EPI_ISL_408622|A_/_H5N8||2014-02-14	2.3.4.4c
A/duck/Korea/H0822/2014|EPI_ISL_408707|A_/_H5N8||2014-03-02	2.3.4.4c
A/duck/Korea/H0879/2014|EPI_ISL_408717|A_/_H5N8||2014-03-06	2.3.4.4c
A/chicken/Korea/H0453/2014|EPI_ISL_408967|A_/_H5N8||2014-02-17	2.3.4.4c
A/broiler_duck/Korea/H48/2014|EPI_ISL_171676|A_/_H5N8||2014-01-20	2.3.4.4c
A/broiler_duck/Korea/H49/2014|EPI_ISL_171677|A_/_H5N8||2014-01-20	2.3.4.4c
A/baikal_teal/Korea/1445/2014|EPI_ISL_177727|A_/_H5N8||2014-01-20	2.3.4.4c
A/baikal_teal/Korea/2403/2014|EPI_ISL_177739|A_/_H5N8||2014-01-20	2.3.4.4c
A/baikal_teal/Korea/1457/2014|EPI_ISL_177735|A_/_H5N8||2014-01-20	2.3.4.4c
A/baikal_teal/Korea/2414/2014|EPI_ISL_177741|A_/_H5N8||2014-01-20	2.3.4.4c
A/bean_goose/Korea/H40/2014|EPI_ISL_171678|A_/_H5N8||2014-01-19	2.3.4.4c
A/duck/Korea/H0431/2014|EPI_ISL_408607|A_/_H5N8||2014-02-07	2.3.4.4c
A/chicken/Korea/H0713/2014|EPI_ISL_408687|A_/_H5N8||2014-02-23	2.3.4.4c
A/duck/Korea/H1037/2014|EPI_ISL_408743|A_/_H5N8||2014-03-13	2.3.4.4c
A/broiler_duck/Korea/H2278/2015|EPI_ISL_234334|A_/_H5N8||2015-01-30	2.3.4.4c
A/broiler_duck/Korea/H2385/2015|EPI_ISL_234339|A_/_H5N8||2015-02-17	2.3.4.4c
A/duck/Korea/H2267/2015|EPI_ISL_408855|A_/_H5N8||2015-01-28	2.3.4.4c
A/duck/Korea/H2268/2015|EPI_ISL_408856|A_/_H5N8||2015-01-28	2.3.4.4c
A/duck/Korea/H2279/2015|EPI_ISL_408860|A_/_H5N8||2015-01-30	2.3.4.4c
A/duck/Korea/H2280/2015|EPI_ISL_408861|A_/_H5N8||2015-01-30	2.3.4.4c
A/duck/Korea/H2449/2015|EPI_ISL_408901|A_/_H5N8||2015-03-03	2.3.4.4c
A/duck/Korea/H2485/2015|EPI_ISL_408914|A_/_H5N8||2015-03-06	2.3.4.4c
A/duck/Korea/H2460/2015|EPI_ISL_408905|A_/_H5N8||2015-03-03	2.3.4.4c
A/chicken/Okayama/1-2/2015|EPI_ISL_199148|A_/_H5N8||2015-01-15	2.3.4.4c
A/mallard_duck/Kagoshima/KU70/2015_H5N8_|EPI_ISL_174520|A_/_H5N8||2015-01-14	2.3.4.4c
A/mallard_duck/Kagoshima/KU116/2015_H5N8_|EPI_ISL_174521|A_/_H5N8||2015-02-13	2.3.4.4c
A/crane/Kagoshima/KU21/2014_H5N8_|EPI_ISL_174517|A_/_H5N8||2014-12-17	2.3.4.4c
A/crane/Kagoshima/KU41/2014_H5N8_|EPI_ISL_174518|A_/_H5N8||2014-12-24	2.3.4.4c
A/crane/Kagoshima/KU53/2015_H5N8_|EPI_ISL_174519|A_/_H5N8||2015-01-03	2.3.4.4c
A/mallard/Korea/KU3-2/2015|EPI_ISL_181081|A_/_H5N8||2015-01-29	2.3.4.4c
A/mallard/Korea/H2304/2015|EPI_ISL_234337|A_/_H5N8||2015-02-02	2.3.4.4c
A/Korean_native_chicken/Korea/H2098/2015|EPI_ISL_408826|A_/_H5N8||2015-01-13	2.3.4.4c
A/duck/Korea/H2320/2015|EPI_ISL_408870|A_/_H5N8||2015-02-05	2.3.4.4c
A/duck/Korea/H2363/2015|EPI_ISL_408874|A_/_H5N8||2015-02-12	2.3.4.4c
A/duck/Korea/H2312/2015|EPI_ISL_408868|A_/_H5N8||2015-02-04	2.3.4.4c
A/duck/Korea/H2475/2015|EPI_ISL_408912|A_/_H5N8||2015-03-05	2.3.4.4c
A/duck/Korea/H2484/2015|EPI_ISL_408913|A_/_H5N8||2015-03-06	2.3.4.4c
A/duck/Korea/H2311/2015|EPI_ISL_408867|A_/_H5N8||2015-02-04	2.3.4.4c
A/chicken/Saga/1-1/2015|EPI_ISL_199149|A_/_H5N8||2015-01-17	2.3.4.4c
A/chicken/Miyazaki/2-4/2014|EPI_ISL_199146|A_/_H5N8||2014-12-28	2.3.4.4c
A/mandarin_duck/Korea/K14-366-1/2014|EPI_ISL_181084|A_/_H5N8||2014-12-24	2.3.4.4c
A/mandarin_duck/Korea/K14-367-1/2014|EPI_ISL_181085|A_/_H5N8||2014-12-24	2.3.4.4c
A/greater_white-fronted_goose/Korea/K14-367-4/2014|EPI_ISL_181086|A_/_H5N8||2014-12-24	2.3.4.4c
A/greater_white-fronted_goose/Korea/K14-369-3/2014|EPI_ISL_181087|A_/_H5N8||2014-12-24	2.3.4.4c
